Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-11-15,Don't Worry Darling,2022,https://boxd.it/3qR2dF,3.5,,,2022-11-14
2023-01-04,Knives Out,2019,https://boxd.it/3DAlYt,4,,,2023-01-03
2023-06-01,Beau Is Afraid,2023,https://boxd.it/4jI9L7,3.5,Yes,,2023-05-31
2023-06-01,Beau Is Afraid,2023,https://boxd.it/4jI9IH,3.5,,,2023-06-01
2023-11-21,American Psycho,2000,https://boxd.it/5ceE8P,3.5,,,2023-11-21
